0,21.98,21.98,22.31,22.98,21.65,22.31,62.3,0
1,22.98,22.31,22.64,21.98,22.98,21.98,60.686,100
2,23.64,22.31,22.64,22.98,22.98,22.64,62.3,100
3,25.31,22.31,22.98,21.31,23.98,23.31,65.528,100
4,25.65,21.98,23.31,22.64,23.98,23.64,67.679,100
5,26.66,22.31,24.31,22.31,24.31,24.64,69.294,100
6,27.33,22.31,24.31,22.31,23.64,24.98,70.908,100
7,28.0,21.98,24.64,22.64,25.65,25.65,71.984,100
8,29.02,22.31,25.65,21.98,24.64,25.99,73.06,100
9,29.02,22.31,25.65,22.64,24.98,26.66,73.598,100
10,30.03,22.31,26.32,22.31,26.99,26.66,74.136,100
11,30.37,22.31,26.32,22.98,25.65,27.67,74.674,100
12,31.05,21.98,26.99,22.98,26.99,28.34,75.75,100
13,31.73,21.98,27.33,22.31,27.33,28.34,76.287,100
14,32.07,22.31,27.67,22.64,28.34,28.68,75.75,100
15,32.75,22.31,28.0,22.64,28.0,29.02,70.908,100
16,33.1,22.31,28.68,22.64,28.0,29.69,67.679,100
17,33.44,22.31,28.68,23.31,28.0,29.69,64.451,100
18,33.78,22.64,29.02,23.31,30.03,30.37,62.3,100
19,34.12,22.64,29.36,23.31,28.34,30.37,62.3,100
20,34.46,22.31,30.03,22.64,28.68,30.71,62.838,100
21,34.81,22.64,30.03,22.98,30.71,31.05,63.376,100
22,35.15,22.64,30.37,22.64,29.36,31.39,62.3,100
23,35.49,22.64,30.71,22.64,30.37,31.73,63.376,100
24,35.49,22.64,30.71,23.64,30.37,32.41,62.838,100
25,36.52,22.98,31.05,23.31,30.03,32.75,62.838,100
26,36.52,22.98,31.39,23.64,31.73,32.75,62.838,100
27,36.87,22.64,31.73,23.64,32.41,33.1,62.838,100
28,36.87,23.31,32.07,23.31,32.07,33.44,62.3,100
29,37.56,22.98,32.07,22.98,32.41,33.44,62.3,100
30,37.56,23.31,32.07,23.31,32.07,33.78,62.3,100
31,38.25,23.31,32.75,24.31,33.44,34.12,61.224,100
32,38.6,23.31,32.75,23.64,33.44,34.12,61.224,100
33,38.6,23.64,33.44,23.98,33.44,34.81,66.066,100
34,39.29,23.64,33.44,23.98,33.78,34.81,68.218,100
35,39.29,23.31,33.78,24.31,33.78,34.81,69.832,100
36,39.64,23.31,33.78,24.31,33.78,35.15,71.446,100
